LineId,Content,EventId,EventTemplate
775,081109 203534 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8054782785917830420 src: /10.251.42.246:58443 dest: /10.251.42.246:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
776,081109 203534 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8091841062813936618 src: /10.251.43.210:55852 dest: /10.251.43.210:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
777,081109 203534 146 INFO dfs.DataNode$DataXceiver: Receiving block blk_9210346052555304090 src: /10.251.123.20:53984 dest: /10.251.123.20:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
778,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_202536106610432362 src: /10.251.111.228:55875 dest: /10.251.111.228:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
779,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2869299916035182755 src: /10.251.122.38:57798 dest: /10.251.122.38:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
780,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3667585438930153850 src: /10.251.30.179:52353 dest: /10.251.30.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
781,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4341181125838883663 src: /10.251.123.1:42609 dest: /10.251.123.1:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
782,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4430564173662960642 src: /10.251.203.4:52219 dest: /10.251.203.4:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
783,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5702477348781461354 src: /10.251.195.70:44226 dest: /10.251.195.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
784,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6586753944835843334 src: /10.251.43.192:38125 dest: /10.251.43.192:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
785,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6879190567969332918 src: /10.251.194.129:48182 dest: /10.251.194.129:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
786,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6931080266317198977 src: /10.251.123.20:53985 dest: /10.251.123.20:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
787,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_7352609810175565501 src: /10.251.194.213:36922 dest: /10.251.194.213:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
788,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_7352609810175565501 src: /10.251.194.213:43318 dest: /10.251.194.213:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
789,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859705208416062320 src: /10.251.74.192:40227 dest: /10.251.74.192:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
790,081109 203534 147 INFO dfs.DataNode$DataXceiver: Receiving block blk_-9025459096044337508 src: /10.251.203.129:52148 dest: /10.251.203.129:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
791,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1076549517733373559 src: /10.251.74.134:42110 dest: /10.251.74.134:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
792,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_1404945464756167309 src: /10.251.42.191:50129 dest: /10.251.42.191:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
793,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_1448813076571847187 src: /10.251.193.224:46363 dest: /10.251.193.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
794,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1477913034248457629 src: /10.250.15.240:38444 dest: /10.250.15.240:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
795,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_1613550655988246573 src: /10.251.42.16:33306 dest: /10.251.42.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
796,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_1912523661436659100 src: /10.250.10.6:48803 dest: /10.250.10.6:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
797,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_2347008916727134499 src: /10.251.107.50:50617 dest: /10.251.107.50:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
798,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2682415100025107597 src: /10.251.202.181:42106 dest: /10.251.202.181:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
799,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2804479706331551014 src: /10.251.67.211:33118 dest: /10.251.67.211:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
800,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_3508011185486088738 src: /10.251.123.1:33642 dest: /10.251.123.1:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
801,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_3880327230518840131 src: /10.251.43.210:55859 dest: /10.251.43.210:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
802,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_3972287319691001044 src: /10.251.214.130:49613 dest: /10.251.214.130:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
803,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4770972463483766707 src: /10.251.194.213:36923 dest: /10.251.194.213:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
804,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6125125239494402092 src: /10.251.74.134:45052 dest: /10.251.74.134:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
805,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_6597014667441085597 src: /10.251.194.147:42998 dest: /10.251.194.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
806,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6879190567969332918 src: /10.251.194.129:47724 dest: /10.251.194.129:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
807,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_7427307448707327249 src: /10.251.123.195:40769 dest: /10.251.123.195:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
808,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_8059760933250408909 src: /10.251.39.179:54656 dest: /10.251.39.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
809,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8091841062813936618 src: /10.251.43.210:42905 dest: /10.251.43.210:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
810,081109 203534 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_966870748231287658 src: /10.251.194.129:48183 dest: /10.251.194.129:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
811,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_1279101103527882599 src: /10.251.122.38:57804 dest: /10.251.122.38:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
812,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1385756122847916710 src: /10.250.14.143:43480 dest: /10.250.14.143:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
813,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_202536106610432362 src: /10.251.214.112:36935 dest: /10.251.214.112:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
814,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_2329219899967276279 src: /10.251.201.204:42981 dest: /10.251.201.204:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
815,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2598897828182146855 src: /10.251.42.246:58449 dest: /10.251.42.246:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
816,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_2986822300704311308 src: /10.251.194.147:39186 dest: /10.251.194.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
817,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_3341600009111698611 src: /10.250.19.16:37521 dest: /10.250.19.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
818,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4002888391906787542 src: /10.251.110.160:58448 dest: /10.251.110.160:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
819,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4190491243436026170 src: /10.251.75.143:47617 dest: /10.251.75.143:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
820,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_4386079411548040260 src: /10.251.214.130:49616 dest: /10.251.214.130:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
821,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4390409968877773039 src: /10.251.74.134:45747 dest: /10.251.74.134:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
822,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_4675103097330094461 src: /10.251.65.203:51624 dest: /10.251.65.203:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
823,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_5488900529276086615 src: /10.251.126.255:57365 dest: /10.251.126.255:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
824,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_6918081507126070602 src: /10.251.74.227:59184 dest: /10.251.74.227:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
825,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7198899606504196854 src: /10.251.70.211:47852 dest: /10.251.70.211:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
826,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_7427307448707327249 src: /10.251.42.84:33075 dest: /10.251.42.84:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
827,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7518315834509097389 src: /10.251.75.143:58257 dest: /10.251.75.143:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
828,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-8054782785917830420 src: /10.251.26.177:56150 dest: /10.251.26.177:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
829,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_855704723224540977 src: /10.251.66.102:57800 dest: /10.251.66.102:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
830,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_-9025459096044337508 src: /10.251.202.209:57370 dest: /10.251.202.209:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
831,081109 203534 149 INFO dfs.DataNode$DataXceiver: Receiving block blk_966870748231287658 src: /10.251.194.129:53871 dest: /10.251.194.129:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
832,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1076549517733373559 src: /10.251.74.134:44320 dest: /10.251.74.134:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
833,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_1404945464756167309 src: /10.251.42.191:41813 dest: /10.251.42.191:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
834,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_1448813076571847187 src: /10.251.193.224:48905 dest: /10.251.193.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
835,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_1640563687655694592 src: /10.251.107.242:53076 dest: /10.251.107.242:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
836,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_3433546525085724680 src: /10.251.214.67:55773 dest: /10.251.214.67:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
837,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4667470578821022066 src: /10.251.43.21:60925 dest: /10.251.43.21:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
838,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_-518459762181346762 src: /10.251.30.179:35679 dest: /10.251.30.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
839,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7851573941192785283 src: /10.251.195.70:34286 dest: /10.251.195.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
840,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_8046151943293893685 src: /10.251.30.179:48066 dest: /10.251.30.179:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
841,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_855704723224540977 src: /10.251.66.102:49502 dest: /10.251.66.102:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
842,081109 203534 150 INFO dfs.DataNode$DataXceiver: Receiving block blk_8665604379324651807 src: /10.251.122.79:34977 dest: /10.251.122.79:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
843,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2869299916035182755 src: /10.251.122.38:43339 dest: /10.251.122.38:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
844,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2947515393396507971 src: /10.251.193.224:48908 dest: /10.251.193.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
845,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_3522654861930890662 src: /10.251.194.147:45411 dest: /10.251.194.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
846,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_3522654861930890662 src: /10.251.194.147:48101 dest: /10.251.194.147:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
847,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4390409968877773039 src: /10.251.42.84:58385 dest: /10.251.42.84:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
848,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4673142718163027981 src: /10.251.215.70:57504 dest: /10.251.215.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
849,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_4675103097330094461 src: /10.251.107.19:48703 dest: /10.251.107.19:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
850,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4770972463483766707 src: /10.251.74.79:54080 dest: /10.251.74.79:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
851,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6108780682959356968 src: /10.251.66.102:58592 dest: /10.251.66.102:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
852,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7660193828821971101 src: /10.251.110.160:58451 dest: /10.251.110.160:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
853,081109 203534 151 INFO dfs.DataNode$DataXceiver: Receiving block blk_-9166492953238830125 src: /10.251.202.181:49138 dest: /10.251.202.181:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
854,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1871778753987286456 src: /10.250.11.100:58542 dest: /10.250.11.100:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
855,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_2347008916727134499 src: /10.251.107.50:51437 dest: /10.251.107.50:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
856,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_2689014683808259029 src: /10.251.214.175:35431 dest: /10.251.214.175:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
857,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_2689014683808259029 src: /10.251.214.175:52278 dest: /10.251.214.175:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
858,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2973260837493784784 src: /10.251.214.32:48910 dest: /10.251.214.32:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
859,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_3433546525085724680 src: /10.251.214.67:58930 dest: /10.251.214.67:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
860,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_3909865472571090536 src: /10.251.111.80:49971 dest: /10.251.111.80:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
861,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_3974948352784823938 src: /10.251.91.32:52452 dest: /10.251.91.32:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
862,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_5491460290951785997 src: /10.251.202.181:34164 dest: /10.251.202.181:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
863,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859147788836187186 src: /10.251.215.70:53648 dest: /10.251.215.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
864,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859147788836187186 src: /10.251.215.70:57508 dest: /10.251.215.70:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
865,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-859705208416062320 src: /10.250.14.224:56882 dest: /10.250.14.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
866,081109 203534 152 INFO dfs.DataNode$DataXceiver: Receiving block blk_-9166492953238830125 src: /10.251.202.181:48808 dest: /10.251.202.181:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
867,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_202536106610432362 src: /10.251.214.112:55390 dest: /10.251.214.112:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
868,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_2825871331379974767 src: /10.251.70.211:33093 dest: /10.251.70.211:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
869,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2828839543885026602 src: /10.251.109.209:48173 dest: /10.251.109.209:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
870,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_3341600009111698611 src: /10.251.214.175:52279 dest: /10.251.214.175:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
871,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4393655256228529026 src: /10.251.71.146:55324 dest: /10.251.71.146:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
872,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-5114249203202400596 src: /10.251.73.188:51523 dest: /10.251.73.188:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
873,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-546318595782592836 src: /10.251.111.37:52098 dest: /10.251.111.37:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
874,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_6288745377407023095 src: /10.251.42.191:45263 dest: /10.251.42.191:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
875,081109 203534 153 INFO dfs.DataNode$DataXceiver: Receiving block blk_-7518315834509097389 src: /10.251.75.143:56671 dest: /10.251.75.143:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
876,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_2391384234620089834 src: /10.250.14.224:47170 dest: /10.250.14.224:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
877,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2598897828182146855 src: /10.251.31.160:35389 dest: /10.251.31.160:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
878,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-2598897828182146855 src: /10.251.42.246:47501 dest: /10.251.42.246:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
879,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_3341600009111698611 src: /10.251.214.175:44807 dest: /10.251.214.175:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
880,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_3909865472571090536 src: /10.251.111.80:42004 dest: /10.251.111.80:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
881,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4190491243436026170 src: /10.251.75.143:56674 dest: /10.251.75.143:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
882,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_-6125125239494402092 src: /10.251.74.134:44326 dest: /10.251.74.134:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
883,081109 203534 154 INFO dfs.DataNode$DataXceiver: Receiving block blk_8910234103556704078 src: /10.251.67.211:48773 dest: /10.251.67.211:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
884,081109 203534 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_2689014683808259029 src: /10.251.107.227:35776 dest: /10.251.107.227:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
885,081109 203534 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_40441923226500563 src: /10.251.109.236:34193 dest: /10.251.109.236:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
886,081109 203534 155 INFO dfs.DataNode$DataXceiver: Receiving block blk_5491460290951785997 src: /10.251.31.160:59905 dest: /10.251.31.160:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
